-1,-46,911,1457
1,-55,1088,1457
1,-55,1088,1457
1,-55,1088,1457
1,-55,1267,1458
0,-66,1267,1457
0,-66,1267,1458
0,-66,1267,1456
-6,-81,1480,1457
-6,-81,1480,1543
-6,-81,1480,1544
-6,-81,1480,1542
0,-95,1705,1543
0,-95,1705,1457
0,-95,1705,1458
1,-111,1935,1456
1,-111,1935,1544
1,-111,1935,1542
1,-111,1935,1543
4,-121,2170,1542
4,-121,2170,1543
4,-121,2170,1543
-13,-139,2287,1543
-13,-139,2287,1714
-13,-139,2287,1715
-17,-149,2292,1714
-17,-149,2292,1714
-17,-149,2292,1714
-15,-161,2292,1715
-15,-161,2292,1714
-15,-161,2292,1714
-15,-161,2292,1715
-3,-168,2292,1714
-3,-168,2292,1628
-3,-168,2292,1629
-5,-173,2292,1629
-5,-173,2292,1628
-5,-173,2292,1629
-8,-185,2292,1628
-8,-185,2292,1629
-8,-185,2292,1628
5,-194,2292,1629
5,-194,2292,1543
5,-194,2292,1543
5,-194,2292,1543
-24,-202,2292,1542
-24,-202,2292,1715
-24,-202,2292,1714
-42,-227,2292,1714
-42,-227,2292,1715
-42,-227,2292,1714
-20,-230,2292,1714
-20,-230,2292,1714
-20,-230,2292,1715
-10,-215,2292,1714
-10,-215,2292,1714
-10,-215,2292,1715
0,-211,2292,1714
0,-211,2292,1543
0,-211,2292,1543
0,-211,2292,1542
-2,-202,2292,1543
-2,-202,2292,1629
-2,-202,2292,1628
-3,-197,2292,1629
-3,-197,2292,1629
-3,-197,2292,1628
1,-187,2292,1629
1,-187,2292,1543
1,-187,2292,1542
1,-187,2292,1543
0,-169,2292,1543
0,-169,2292,1543
0,-169,2292,1544
-4,-157,2292,1542
-4,-157,2292,1628
-4,-157,2292,1629
0,-140,2291,1628
0,-140,2291,1543
0,-140,2291,1543
0,-140,2291,1543
12,-127,2185,1543
12,-127,2185,1628
12,-127,2185,1629
-3,-104,1868,1629
-3,-104,1868,1628
-3,-104,1868,1629
-10,-80,1522,1628
-10,-80,1522,1630
-10,-80,1522,1627
-10,-80,1522,1629
